-1953718434;1485.39;965
-1953718434;1484.65;965
-1953718434;1483.91;965
-1953718434;1483.18;965
-1953718434;1482.44;964
-1953718434;1481.7;983
-1953718434;1480.97;969
-1953718434;1480.23;968
-1953718434;1479.5;982
-1953718434;1478.76;977
-1953718434;1478.02;998
-1953718434;1477.29;973
-1953718434;1476.55;990
-1953718434;1475.81;985
-1953718434;1475.08;992
-1953718434;1474.34;978
-1953718434;1473.6;986
-1953718434;1472.86;981
-1953718434;1472.13;969
-1953718434;1471.39;955
-1953718434;1470.65;985
-1953718434;1469.92;979
-1953718434;1469.18;993
-1953718434;1468.44;989
-1953718434;1467.7;968
-1953718434;1466.97;992
-1953718434;1466.23;992
-1953718434;1465.49;999
-1953718434;1464.75;986
-1953718434;1464.01;965
-1953718434;1463.28;965
-1953718434;1462.54;958
-1953718434;1461.8;994
-1953718434;1461.06;984
-1953718434;1460.32;1004
-1953718434;1459.58;985
-1953718434;1458.85;1004
-1953718434;1458.11;968
-1953718434;1457.37;988
-1953718434;1456.63;979
-1953718434;1455.89;989
-1953718434;1455.15;982
-1953718434;1454.41;997
-1953718434;1453.67;1006
-1953718434;1452.93;989
-1953718434;1452.2;978
-1953718434;1451.46;994
-1953718434;1450.72;977
-1953718434;1449.98;1000
-1953718434;1449.24;999
-1953718434;1448.5;975
-1953718434;1447.76;1007
-1953718434;1447.02;1001
-1953718434;1446.28;989
-1953718434;1445.54;993
-1953718434;1444.8;995
-1953718434;1444.06;995
-1953718434;1443.32;989
-1953718434;1442.58;1012
-1953718434;1441.84;996
-1953718434;1441.1;1009
-1953718434;1440.36;991
-1953718434;1439.62;995
-1953718434;1438.88;990
-1953718434;1438.13;995
-1953718434;1437.39;1010
-1953718434;1436.65;1007
-1953718434;1435.91;995
-1953718434;1435.17;993
-1953718434;1434.43;992
-1953718434;1433.69;996
-1953718434;1432.95;1002
-1953718434;1432.21;996
-1953718434;1431.46;1012
-1953718434;1430.72;1029
-1953718434;1429.98;1013
-1953718434;1429.24;1008
-1953718434;1428.5;1009
-1953718434;1427.76;1009
-1953718434;1427.02;1029
-1953718434;1426.27;995
-1953718434;1425.53;1027
-1953718434;1424.79;1020
-1953718434;1424.05;999
-1953718434;1423.3;1019
-1953718434;1422.56;998
-1953718434;1421.82;1029
-1953718434;1421.08;1036
-1953718434;1420.33;1029
-1953718434;1419.59;1014
-1953718434;1418.85;1014
-1953718434;1418.11;1001
-1953718434;1417.36;1022
-1953718434;1416.62;1015
-1953718434;1415.88;1033
-1953718434;1415.13;1013
-1953718434;1414.39;991
-1953718434;1413.65;1035
-1953718434;1412.91;1029
-1953718434;1412.16;1027
-1953718434;1411.42;1027
-1953718434;1410.67;1027
-1953718434;1409.93;1026
-1953718434;1409.19;1026
-1953718434;1408.44;1023
-1953718434;1407.7;1016
-1953718434;1406.96;1014
-1953718434;1406.21;1018
-1953718434;1405.47;1031
-1953718434;1404.72;1037
-1953718434;1403.98;1023
-1953718434;1403.23;1017
-1953718434;1402.49;1025
-1953718434;1401.75;1021
-1953718434;1401;1041
-1953718434;1400.26;1013
-1953718434;1399.51;1042
-1953718434;1398.77;1030
-1953718434;1398.02;1037
-1953718434;1397.28;1025
-1953718434;1396.53;1024
-1953718434;1395.79;1022
-1953718434;1395.04;1031
-1953718434;1394.3;1051
-1953718434;1393.55;1051
-1953718434;1392.81;1039
-1953718434;1392.06;1045
-1953718434;1391.31;1047
-1953718434;1390.57;1027
-1953718434;1389.82;1041
-1953718434;1389.08;1044
-1953718434;1388.33;1029
-1953718434;1387.59;1037
-1953718434;1386.84;1049
-1953718434;1386.09;1052
-1953718434;1385.35;1054
-1953718434;1384.6;1036
-1953718434;1383.85;1044
-1953718434;1383.11;1065
-1953718434;1382.36;1033
-1953718434;1381.62;1033
-1953718434;1380.87;1036
-1953718434;1380.12;1032
-1953718434;1379.38;1061
-1953718434;1378.63;1059
-1953718434;1377.88;1046
-1953718434;1377.13;1040
-1953718434;1376.39;1047
-1953718434;1375.64;1064
-1953718434;1374.89;1049
-1953718434;1374.15;1049
-1953718434;1373.4;1058
-1953718434;1372.65;1055
-1953718434;1371.9;1075
-1953718434;1371.16;1053
-1953718434;1370.41;1071
-1953718434;1369.66;1069
-1953718434;1368.91;1071
-1953718434;1368.16;1068
-1953718434;1367.42;1065
-1953718434;1366.67;1086
-1953718434;1365.92;1070
-1953718434;1365.17;1079
-1953718434;1364.42;1064
-1953718434;1363.67;1088
-1953718434;1362.93;1076
-1953718434;1362.18;1081
-1953718434;1361.43;1076
-1953718434;1360.68;1070
-1953718434;1359.93;1069
-1953718434;1359.18;1069
-1953718434;1358.43;1088
-1953718434;1357.68;1079
-1953718434;1356.93;1068
-1953718434;1356.19;1102
-1953718434;1355.44;1097
-1953718434;1354.69;1090
-1953718434;1353.94;1102
-1953718434;1353.19;1113
-1953718434;1352.44;1082
-1953718434;1351.69;1101
-1953718434;1350.94;1070
-1953718434;1350.19;1092
-1953718434;1349.44;1103
-1953718434;1348.69;1093
-1953718434;1347.94;1087
-1953718434;1347.19;1118
-1953718434;1346.44;1097
-1953718434;1345.69;1115
-1953718434;1344.94;1129
-1953718434;1344.19;1112
-1953718434;1343.44;1095
-1953718434;1342.69;1115
-1953718434;1341.94;1095
-1953718434;1341.18;1096
-1953718434;1340.43;1099
-1953718434;1339.68;1112
-1953718434;1338.93;1105
-1953718434;1338.18;1085
-1953718434;1337.43;1092
-1953718434;1336.68;1076
-1953718434;1335.93;1071
-1953718434;1335.18;1083
-1953718434;1334.42;1093
-1953718434;1333.67;1099
-1953718434;1332.92;1076
-1953718434;1332.17;1093
-1953718434;1331.42;1084
-1953718434;1330.67;1082
-1953718434;1329.91;1067
-1953718434;1329.16;1068
-1953718434;1328.41;1067
-1953718434;1327.66;1059
-1953718434;1326.91;1076
-1953718434;1326.15;1046
-1953718434;1325.4;1055
-1953718434;1324.65;1052
-1953718434;1323.9;1047
-1953718434;1323.14;1070
-1953718434;1322.39;1065
-1953718434;1321.64;1038
-1953718434;1320.88;1049
-1953718434;1320.13;1037
-1953718434;1319.38;1070
-1953718434;1318.63;1064
-1953718434;1317.87;1030
-1953718434;1317.12;1040
-1953718434;1316.37;1037
-1953718434;1315.61;1025
-1953718434;1314.86;1059
-1953718434;1314.11;1045
-1953718434;1313.35;1021
-1953718434;1312.6;1050
-1953718434;1311.84;1039
-1953718434;1311.09;1042
-1953718434;1310.34;1037
-1953718434;1309.58;1006
-1953718434;1308.83;1033
-1953718434;1308.07;1036
-1953718434;1307.32;1042
-1953718434;1306.57;1038
